"Step","noisy_net: true - exploration_rate","noisy_net: true - exploration_rate__MIN","noisy_net: true - exploration_rate__MAX","noisy_net: false - exploration_rate","noisy_net: false - exploration_rate__MIN","noisy_net: false - exploration_rate__MAX"
"123","","","","0.46480000000000027","0.4648000000000002","0.4648000000000002"
"124","","","","0.46320000000000033","0.4632000000000002","0.4632000000000002"
"125","","","","0.46160000000000045","0.46160000000000023","0.46160000000000023"
"126","","","","0.46000000000000013","0.46000000000000024","0.46000000000000024"
"127","","","","0.4584000000000002","0.45840000000000025","0.45840000000000025"
"128","","","","0.45680000000000026","0.45680000000000026","0.45680000000000026"
"129","","","","0.45520000000000044","0.45520000000000027","0.45520000000000027"
"130","0.3741452991452991","0.07692307692307691","0.6038461538461539","0.45360000000000045","0.4536000000000003","0.4536000000000003"
"131","","","","0.4520000000000002","0.4520000000000003","0.4520000000000003"
"132","","","","0.4504000000000002","0.4504000000000003","0.4504000000000003"
"133","","","","0.4488000000000003","0.4488000000000003","0.4488000000000003"
"134","","","","0.44720000000000043","0.4472000000000003","0.4472000000000003"
"135","","","","0.44560000000000044","0.44560000000000033","0.44560000000000033"
"136","","","","0.4440000000000002","0.44400000000000034","0.44400000000000034"
"137","","","","0.4424000000000002","0.44240000000000035","0.44240000000000035"
"138","","","","0.44080000000000036","0.44080000000000036","0.44080000000000036"
"139","","","","0.4392000000000004","0.43920000000000037","0.43920000000000037"
"140","0.3676587301587302","0.07142857142857142","0.6035714285714286","0.43760000000000043","0.4376000000000004","0.4376000000000004"
"141","","","","0.4360000000000003","0.4360000000000004","0.4360000000000004"
"142","","","","0.43440000000000034","0.4344000000000004","0.4344000000000004"
"143","","","","0.43280000000000035","0.4328000000000004","0.4328000000000004"
"144","","","","0.4312000000000004","0.4312000000000004","0.4312000000000004"
"145","","","","0.4296000000000006","0.4296000000000004","0.4296000000000004"
"146","","","","0.4280000000000006","0.42800000000000044","0.42800000000000044"
"147","","","","0.42640000000000033","0.42640000000000045","0.42640000000000045"
"148","","","","0.42480000000000034","0.42480000000000046","0.42480000000000046"
"149","","","","0.42320000000000046","0.42320000000000046","0.42320000000000046"
"150","0.3611111111111111","0.06666666666666667","0.6066666666666667","0.4216000000000006","0.4216000000000005","0.4216000000000005"
"151","","","","0.4200000000000006","0.4200000000000005","0.4200000000000005"
"152","","","","0.4184000000000003","0.4184000000000005","0.4184000000000005"
"153","","","","0.41680000000000034","0.4168000000000005","0.4168000000000005"
"154","","","","0.4152000000000005","0.4152000000000005","0.4152000000000005"
"155","","","","0.4136000000000006","0.4136000000000005","0.4136000000000005"
"156","","","","0.4120000000000006","0.41200000000000053","0.41200000000000053"
"157","","","","0.41040000000000065","0.41040000000000054","0.41040000000000054"
"158","","","","0.4088000000000005","0.40880000000000055","0.40880000000000055"
"159","","","","0.4072000000000005","0.40720000000000056","0.40720000000000056"
"160","0.3487847222222222","0.06249999999999999","0.6125","0.40560000000000057","0.40560000000000057","0.40560000000000057"
"161","","","","0.40400000000000075","0.4040000000000006","0.4040000000000006"
"162","","","","0.40240000000000076","0.4024000000000006","0.4024000000000006"
"163","","","","0.4008000000000005","0.4008000000000006","0.4008000000000006"
"164","","","","0.3992000000000005","0.3992000000000006","0.3992000000000006"
"165","","","","0.3976000000000006","0.3976000000000006","0.3976000000000006"
"166","","","","0.39600000000000074","0.39600000000000063","0.39600000000000063"
"167","","","","0.3944000000000007","0.39440000000000064","0.39440000000000064"
"168","","","","0.39280000000000054","0.39280000000000065","0.39280000000000065"
"169","","","","0.39120000000000055","0.39120000000000066","0.39120000000000066"
"170","0.3320261437908496","0.0588235294117647","0.5823529411764706","0.38960000000000067","0.38960000000000067","0.38960000000000067"
"171","","","","0.38800000000000073","0.3880000000000007","0.3880000000000007"
"172","","","","0.38640000000000074","0.3864000000000007","0.3864000000000007"
"173","","","","0.3848000000000006","0.3848000000000007","0.3848000000000007"
"174","","","","0.38320000000000065","0.3832000000000007","0.3832000000000007"
"175","","","","0.38160000000000066","0.3816000000000007","0.3816000000000007"
"176","","","","0.3800000000000007","0.3800000000000007","0.3800000000000007"
"177","","","","0.37840000000000085","0.37840000000000074","0.37840000000000074"
"178","","","","0.37680000000000086","0.37680000000000075","0.37680000000000075"
"179","","","","0.3752000000000007","0.37520000000000076","0.37520000000000076"
"180","0.31358024691358016","0.05555555555555555","0.55","0.37360000000000065","0.37360000000000076","0.37360000000000076"
"181","","","","0.3720000000000008","0.3720000000000008","0.3720000000000008"
"182","","","","0.3704000000000009","0.3704000000000008","0.3704000000000008"
"183","","","","0.36880000000000085","0.3688000000000008","0.3688000000000008"
"184","","","","0.3672000000000007","0.3672000000000008","0.3672000000000008"
"185","","","","0.3656000000000007","0.3656000000000008","0.3656000000000008"
"186","","","","0.3640000000000008","0.3640000000000008","0.3640000000000008"
"187","","","","0.3624000000000009","0.36240000000000083","0.36240000000000083"
"188","","","","0.36080000000000084","0.36080000000000084","0.36080000000000084"
"189","","","","0.35920000000000096","0.35920000000000085","0.35920000000000085"
"190","0.2972222222222223","0.05263157894736842","0.5236842105263159","0.35760000000000086","0.35760000000000086","0.35760000000000086"
"191","","","","0.3560000000000008","0.35600000000000087","0.35600000000000087"
"192","","","","0.3544000000000009","0.3544000000000009","0.3544000000000009"
"193","","","","0.352800000000001","0.3528000000000009","0.3528000000000009"
"194","","","","0.351200000000001","0.3512000000000009","0.3512000000000009"
"195","","","","0.34960000000000085","0.3496000000000009","0.3496000000000009"
"196","","","","0.3480000000000008","0.3480000000000009","0.3480000000000009"
"197","","","","0.34640000000000093","0.34640000000000093","0.34640000000000093"
"198","","","","0.34480000000000105","0.34480000000000094","0.34480000000000094"
"199","","","","0.343200000000001","0.34320000000000095","0.34320000000000095"
"200","0.28236111111111106","0.049999999999999996","0.49750000000000005","0.34160000000000085","0.34160000000000096","0.34160000000000096"
"201","","","","0.34000000000000086","0.34000000000000097","0.34000000000000097"
"202","","","","0.338400000000001","0.338400000000001","0.338400000000001"
"203","","","","0.33680000000000104","0.336800000000001","0.336800000000001"
"204","","","","0.335200000000001","0.335200000000001","0.335200000000001"
"205","","","","0.3336000000000009","0.333600000000001","0.333600000000001"
"206","","","","0.332000000000001","0.332000000000001","0.332000000000001"
"207","","","","0.33040000000000097","0.330400000000001","0.330400000000001"
"208","","","","0.32880000000000104","0.32880000000000104","0.32880000000000104"
"209","","","","0.32720000000000116","0.32720000000000105","0.32720000000000105"
"210","0.26458333333333334","0.045","0.475","0.3256000000000011","0.32560000000000106","0.32560000000000106"
"211","","","","0.32400000000000106","0.32400000000000106","0.32400000000000106"
"212","","","","0.322400000000001","0.3224000000000011","0.3224000000000011"
"213","","","","0.3208000000000011","0.3208000000000011","0.3208000000000011"
"214","","","","0.31920000000000115","0.3192000000000011","0.3192000000000011"
"215","","","","0.3176000000000011","0.3176000000000011","0.3176000000000011"
"216","","","","0.31600000000000106","0.3160000000000011","0.3160000000000011"
"217","","","","0.314400000000001","0.3144000000000011","0.3144000000000011"
"218","","","","0.31280000000000113","0.31280000000000113","0.31280000000000113"
"219","","","","0.3112000000000012","0.31120000000000114","0.31120000000000114"
"220","0.24819444444444447","0.039999999999999994","0.4525","0.30960000000000115","0.30960000000000115","0.30960000000000115"
"221","","","","0.3080000000000013","0.30800000000000116","0.30800000000000116"
"222","","","","0.30640000000000117","0.30640000000000117","0.30640000000000117"
"223","","","","0.3048000000000011","0.3048000000000012","0.3048000000000012"
"224","","","","0.3032000000000012","0.3032000000000012","0.3032000000000012"
"225","","","","0.3016000000000013","0.3016000000000012","0.3016000000000012"
"226","","","","0.30000000000000127","0.3000000000000012","0.3000000000000012"
"227","","","","0.2984000000000012","0.2984000000000012","0.2984000000000012"
"228","","","","0.2968000000000012","0.29680000000000123","0.29680000000000123"
"229","","","","0.29520000000000124","0.29520000000000124","0.29520000000000124"
"230","0.2301388888888889","0.034999999999999996","0.42750000000000005","0.2936000000000013","0.29360000000000125","0.29360000000000125"
"231","","","","0.29200000000000126","0.29200000000000126","0.29200000000000126"
"232","","","","0.2904000000000012","0.29040000000000127","0.29040000000000127"
"233","","","","0.28880000000000117","0.2888000000000013","0.2888000000000013"
"234","","","","0.2872000000000013","0.2872000000000013","0.2872000000000013"
"235","","","","0.28560000000000135","0.2856000000000013","0.2856000000000013"
"236","","","","0.28400000000000125","0.2840000000000013","0.2840000000000013"
"237","","","","0.2824000000000013","0.2824000000000013","0.2824000000000013"
"238","","","","0.2808000000000014","0.2808000000000013","0.2808000000000013"
"239","","","","0.2792000000000013","0.27920000000000134","0.27920000000000134"
"240","0.21194444444444446","0.03","0.4050000000000001","0.27760000000000135","0.27760000000000135","0.27760000000000135"
"241","","","","0.27600000000000147","0.27600000000000136","0.27600000000000136"
"242","","","","0.27440000000000137","0.27440000000000137","0.27440000000000137"
"243","","","","0.27280000000000143","0.2728000000000014","0.2728000000000014"
"244","","","","0.27120000000000133","0.2712000000000014","0.2712000000000014"
"245","","","","0.2696000000000014","0.2696000000000014","0.2696000000000014"
"246","","","","0.26800000000000146","0.2680000000000014","0.2680000000000014"
"247","","","","0.26640000000000136","0.2664000000000014","0.2664000000000014"
"248","","","","0.2648000000000014","0.2648000000000014","0.2648000000000014"
"249","","","","0.2632000000000013","0.26320000000000143","0.26320000000000143"
"250","0.19222222222222218","0.025","0.37750000000000006","0.26160000000000144","0.26160000000000144","0.26160000000000144"
"251","","","","0.2600000000000015","0.26000000000000145","0.26000000000000145"
"252","","","","0.2584000000000014","0.25840000000000146","0.25840000000000146"
"253","","","","0.25680000000000147","0.25680000000000147","0.25680000000000147"
"254","","","","0.25520000000000154","0.2552000000000015","0.2552000000000015"
"255","","","","0.25360000000000144","0.2536000000000015","0.2536000000000015"
"256","","","","0.2520000000000015","0.2520000000000015","0.2520000000000015"
"257","","","","0.2504000000000016","0.2504000000000015","0.2504000000000015"
"258","","","","0.2488000000000015","0.24880000000000152","0.24880000000000152"
"259","","","","0.2472000000000016","0.24720000000000153","0.24720000000000153"
"260","0.1736111111111111","0.02","0.34750000000000003","0.24560000000000148","0.24560000000000154","0.24560000000000154"
"261","","","","0.24400000000000155","0.24400000000000155","0.24400000000000155"
"262","","","","0.24240000000000161","0.24240000000000156","0.24240000000000156"
"263","","","","0.24080000000000149","0.24080000000000157","0.24080000000000157"
"264","","","","0.2392000000000016","0.23920000000000158","0.23920000000000158"
"265","","","","0.23760000000000148","0.2376000000000016","0.2376000000000016"
"266","","","","0.2360000000000016","0.2360000000000016","0.2360000000000016"
"267","","","","0.2344000000000017","0.2344000000000016","0.2344000000000016"
"268","","","","0.23280000000000156","0.23280000000000162","0.23280000000000162"
"269","","","","0.23120000000000163","0.23120000000000163","0.23120000000000163"
"270","0.1547222222222222","0.010000000000000004","0.3125","0.2296000000000017","0.22960000000000164","0.22960000000000164"
"271","","","","0.22800000000000156","0.22800000000000165","0.22800000000000165"
"272","","","","0.22640000000000168","0.22640000000000166","0.22640000000000166"
"273","","","","0.22480000000000178","0.22480000000000167","0.22480000000000167"
"274","","","","0.22320000000000165","0.22320000000000167","0.22320000000000167"
"275","","","","0.22160000000000177","0.22160000000000168","0.22160000000000168"
"276","","","","0.22000000000000164","0.2200000000000017","0.2200000000000017"
"277","","","","0.2184000000000017","0.2184000000000017","0.2184000000000017"
"278","","","","0.21680000000000177","0.2168000000000017","0.2168000000000017"
"279","","","","0.21520000000000164","0.21520000000000172","0.21520000000000172"
"280","0.13555555555555557","0.0075000000000000015","0.275","0.21360000000000176","0.21360000000000173","0.21360000000000173"
"281","","","","0.2120000000000017","0.21200000000000174","0.21200000000000174"
"282","","","","0.21040000000000172","0.21040000000000175","0.21040000000000175"
"283","","","","0.20880000000000185","0.20880000000000176","0.20880000000000176"
"284","","","","0.20720000000000172","0.20720000000000177","0.20720000000000177"
"285","","","","0.20560000000000178","0.20560000000000178","0.20560000000000178"
"286","","","","0.20400000000000185","0.2040000000000018","0.2040000000000018"
"287","","","","0.20240000000000172","0.2024000000000018","0.2024000000000018"
"288","","","","0.20080000000000184","0.2008000000000018","0.2008000000000018"
"289","","","","0.19920000000000188","0.19920000000000182","0.19920000000000182"
"290","0.11722222222222224","0.004999999999999999","0.25","0.1976000000000018","0.19760000000000183","0.19760000000000183"
"291","","","","0.1960000000000019","0.19600000000000184","0.19600000000000184"
"292","","","","0.19440000000000182","0.19440000000000185","0.19440000000000185"
"293","","","","0.19280000000000186","0.19280000000000186","0.19280000000000186"
"294","","","","0.1912000000000019","0.19120000000000187","0.19120000000000187"
"295","","","","0.18960000000000182","0.18960000000000188","0.18960000000000188"
"296","","","","0.18800000000000192","0.1880000000000019","0.1880000000000019"
"297","","","","0.18640000000000184","0.1864000000000019","0.1864000000000019"
"298","","","","0.18480000000000188","0.1848000000000019","0.1848000000000019"
"299","","","","0.18320000000000197","0.18320000000000192","0.18320000000000192"
"300","0.09680555555555553","0","0.22999999999999998","0.1816000000000019","0.18160000000000193","0.18160000000000193"
"301","","","","0.18000000000000194","0.18000000000000194","0.18000000000000194"
"302","","","","0.17840000000000197","0.17840000000000195","0.17840000000000195"
"303","","","","0.1768000000000019","0.17680000000000196","0.17680000000000196"
"304","","","","0.175200000000002","0.17520000000000197","0.17520000000000197"
"305","","","","0.17360000000000203","0.17360000000000197","0.17360000000000197"
"306","","","","0.17200000000000196","0.17200000000000198","0.17200000000000198"
"307","","","","0.17040000000000205","0.170400000000002","0.170400000000002"
"308","","","","0.16880000000000198","0.168800000000002","0.168800000000002"
"309","","","","0.167200000000002","0.167200000000002","0.167200000000002"
"310","0.07569444444444445","0","0.2","0.16560000000000202","0.16560000000000202","0.16560000000000202"
"311","","","","0.16400000000000198","0.16400000000000203","0.16400000000000203"
"312","","","","0.16240000000000207","0.16240000000000204","0.16240000000000204"
"313","","","","0.160800000000002","0.16080000000000205","0.16080000000000205"
"314","","","","0.15920000000000203","0.15920000000000206","0.15920000000000206"
"315","","","","0.15760000000000213","0.15760000000000207","0.15760000000000207"
"316","","","","0.15600000000000208","0.15600000000000208","0.15600000000000208"
"317","","","","0.1544000000000021","0.1544000000000021","0.1544000000000021"
"318","","","","0.1528000000000021","0.1528000000000021","0.1528000000000021"
"319","","","","0.15120000000000205","0.1512000000000021","0.1512000000000021"
"320","0.05569444444444444","0","0.1675","0.14960000000000215","0.14960000000000212","0.14960000000000212"
"321","","","","0.14800000000000213","0.14800000000000213","0.14800000000000213"
"322","","","","0.1464000000000021","0.14640000000000214","0.14640000000000214"
"323","","","","0.1448000000000022","0.14480000000000215","0.14480000000000215"
"324","","","","0.14320000000000216","0.14320000000000216","0.14320000000000216"
"325","","","","0.14160000000000217","0.14160000000000217","0.14160000000000217"
"326","","","","0.14000000000000215","0.14000000000000218","0.14000000000000218"
"327","","","","0.13840000000000213","0.1384000000000022","0.1384000000000022"
"328","","","","0.13680000000000223","0.1368000000000022","0.1368000000000022"
"329","","","","0.1352000000000022","0.1352000000000022","0.1352000000000022"
"330","0.03916666666666666","0","0.135","0.1336000000000022","0.13360000000000222","0.13360000000000222"
"331","","","","0.13200000000000228","0.13200000000000223","0.13200000000000223"
"332","","","","0.13040000000000226","0.13040000000000224","0.13040000000000224"
"333","","","","0.12880000000000225","0.12880000000000225","0.12880000000000225"
"334","","","","0.12720000000000223","0.12720000000000226","0.12720000000000226"
"335","","","","0.1256000000000022","0.12560000000000227","0.12560000000000227"
"336","","","","0.12400000000000228","0.12400000000000226","0.12400000000000226"
"337","","","","0.12240000000000227","0.12240000000000226","0.12240000000000226"
"338","","","","0.12080000000000227","0.12080000000000225","0.12080000000000225"
"339","","","","0.11920000000000221","0.11920000000000225","0.11920000000000225"
"340","0.025","0","0.10499999999999998","0.1176000000000022","0.11760000000000224","0.11760000000000224"
"341","","","","0.11600000000000227","0.11600000000000224","0.11600000000000224"
"342","","","","0.11440000000000226","0.11440000000000224","0.11440000000000224"
"343","","","","0.11280000000000223","0.11280000000000223","0.11280000000000223"
"344","","","","0.1112000000000022","0.11120000000000223","0.11120000000000223"
"345","","","","0.1096000000000022","0.10960000000000222","0.10960000000000222"
"346","","","","0.10800000000000226","0.10800000000000222","0.10800000000000222"
"347","","","","0.10640000000000226","0.10640000000000222","0.10640000000000222"
"348","","","","0.10480000000000221","0.10480000000000221","0.10480000000000221"
"349","","","","0.10320000000000219","0.1032000000000022","0.1032000000000022"
"350","0.01152777777777778","0","0.0625","0.10160000000000219","0.1016000000000022","0.1016000000000022"
"351","","","","0.10000000000000223","0.1000000000000022","0.1000000000000022"
"352","","","","0.09840000000000221","0.0984000000000022","0.0984000000000022"
"353","","","","0.0968000000000022","0.09680000000000219","0.09680000000000219"
"354","","","","0.09520000000000219","0.09520000000000219","0.09520000000000219"
"355","","","","0.09360000000000215","0.09360000000000218","0.09360000000000218"
"356","","","","0.09200000000000215","0.09200000000000218","0.09200000000000218"
"357","","","","0.09040000000000219","0.09040000000000217","0.09040000000000217"
"358","","","","0.0888000000000022","0.08880000000000217","0.08880000000000217"
"359","","","","0.08720000000000216","0.08720000000000216","0.08720000000000216"
"360","0.003333333333333334","0","0.0325","0.08560000000000213","0.08560000000000216","0.08560000000000216"
"361","","","","0.08400000000000214","0.08400000000000216","0.08400000000000216"
"362","","","","0.08240000000000217","0.08240000000000215","0.08240000000000215"
"363","","","","0.08080000000000218","0.08080000000000215","0.08080000000000215"
"364","","","","0.07920000000000214","0.07920000000000214","0.07920000000000214"
"365","","","","0.07760000000000213","0.07760000000000214","0.07760000000000214"
"366","","","","0.07600000000000214","0.07600000000000214","0.07600000000000214"
"367","","","","0.07440000000000213","0.07440000000000213","0.07440000000000213"
"368","","","","0.07280000000000213","0.07280000000000213","0.07280000000000213"
"369","","","","0.07120000000000214","0.07120000000000212","0.07120000000000212"
"370","0.00013888888888888902","0","0.0025000000000000022","0.06960000000000212","0.06960000000000212","0.06960000000000212"
"371","","","","0.06800000000000209","0.06800000000000211","0.06800000000000211"
"372","","","","0.06640000000000211","0.06640000000000211","0.06640000000000211"
"373","","","","0.06480000000000209","0.0648000000000021","0.0648000000000021"
"374","","","","0.06320000000000212","0.0632000000000021","0.0632000000000021"
"375","","","","0.06160000000000211","0.061600000000002104","0.061600000000002104"
"376","","","","0.06000000000000208","0.06000000000000211","0.06000000000000211"
"377","","","","0.05840000000000211","0.05840000000000211","0.05840000000000211"
"378","","","","0.0568000000000021","0.05680000000000211","0.05680000000000211"
"379","","","","0.05520000000000213","0.055200000000002115","0.055200000000002115"
"380","0.00013888888888888902","0","0.0025000000000000022","0.0536000000000021","0.05360000000000212","0.05360000000000212"
"381","","","","0.05200000000000213","0.05200000000000212","0.05200000000000212"
"382","","","","0.05040000000000212","0.050400000000002124","0.050400000000002124"
"383","","","","0.04880000000000214","0.048800000000002126","0.048800000000002126"
"384","","","","0.04720000000000213","0.04720000000000213","0.04720000000000213"
"385","","","","0.04560000000000212","0.04560000000000213","0.04560000000000213"
"386","","","","0.04400000000000214","0.044000000000002135","0.044000000000002135"
"387","","","","0.04240000000000214","0.04240000000000214","0.04240000000000214"
"388","","","","0.040800000000002154","0.04080000000000214","0.04080000000000214"
"389","","","","0.039200000000002136","0.03920000000000214","0.03920000000000214"
"390","0","0","0","0.037600000000002146","0.037600000000002146","0.037600000000002146"
"391","","","","0.03600000000000215","0.03600000000000215","0.03600000000000215"
"392","","","","0.03440000000000215","0.03440000000000215","0.03440000000000215"
"393","","","","0.032800000000002154","0.032800000000002154","0.032800000000002154"
"394","","","","0.03120000000000216","0.031200000000002153","0.031200000000002153"
"395","","","","0.029600000000002166","0.029600000000002152","0.029600000000002152"
"396","","","","0.028000000000002145","0.02800000000000215","0.02800000000000215"
"397","","","","0.026400000000002147","0.02640000000000215","0.02640000000000215"
"398","","","","0.02480000000000215","0.02480000000000215","0.02480000000000215"
"399","","","","0.023200000000002156","0.02320000000000215","0.02320000000000215"
"400","0","0","0","0.021600000000002156","0.02160000000000215","0.02160000000000215"
"401","","","","0.020000000000002148","0.020000000000002148","0.020000000000002148"
"402","","","","0.018400000000002144","0.018400000000002147","0.018400000000002147"
"403","","","","0.016800000000002147","0.016800000000002147","0.016800000000002147"
"404","","","","0.01520000000000215","0.015200000000002146","0.015200000000002146"
"405","","","","0.01360000000000214","0.013600000000002145","0.013600000000002145"
"406","","","","0.012000000000002146","0.012000000000002144","0.012000000000002144"
"407","","","","0.01040000000000214","0.010400000000002144","0.010400000000002144"
"408","","","","0.008800000000002141","0.008800000000002143","0.008800000000002143"
"409","","","","0.007200000000002146","0.007200000000002143","0.007200000000002143"
"410","0","0","0","0.005600000000002144","0.005600000000002143","0.005600000000002143"
"411","","","","0.0040000000000021425","0.004000000000002143","0.004000000000002143"
"412","","","","0.0024000000000021435","0.0024000000000021435","0.0024000000000021435"
"413","","","","0.0008000000000021432","0.0008000000000021434","0.0008000000000021434"
"414","","","","0","0","0"
"415","","","","0","0","0"
"416","","","","0","0","0"
"417","","","","0","0","0"
"418","","","","0","0","0"
"419","","","","0","0","0"
"420","0","0","0","0","0","0"
"421","","","","0","0","0"
"422","","","","0","0","0"
"423","","","","0","0","0"
"424","","","","0","0","0"
"425","","","","0","0","0"
"426","","","","0","0","0"
"427","","","","0","0","0"
"428","","","","0","0","0"
"429","","","","0","0","0"
"430","0","0","0","0","0","0"
"431","","","","0","0","0"
"432","","","","0","0","0"
"433","","","","0","0","0"
"434","","","","0","0","0"
"435","","","","0","0","0"
"436","","","","0","0","0"
"437","","","","0","0","0"
"438","","","","0","0","0"
"439","","","","0","0","0"
"440","0","0","0","0","0","0"
"441","","","","0","0","0"
"442","","","","0","0","0"
"443","","","","0","0","0"
"444","","","","0","0","0"
"445","","","","0","0","0"
"446","","","","0","0","0"
"447","","","","0","0","0"
"448","","","","0","0","0"
"449","","","","0","0","0"
"450","0","0","0","0","0","0"
"451","","","","0","0","0"
"452","","","","0","0","0"
"453","","","","0","0","0"
"454","","","","0","0","0"
