"Step","env_id: NNBandit-v0 - exploration_rate","env_id: NNBandit-v0 - exploration_rate__MIN","env_id: NNBandit-v0 - exploration_rate__MAX"
"81","0.3628416040728665","0.3628416040728665","0.3628416040728665"
"82","0.36139023765657524","0.361390237656575","0.361390237656575"
"83","0.3599446767059487","0.3599446767059487","0.3599446767059487"
"84","0.358504897999125","0.35850489799912494","0.35850489799912494"
"85","0.35707087840712853","0.3570708784071284","0.3570708784071284"
"86","0.3556425948934999","0.3556425948934999","0.3556425948934999"
"87","0.354220024513926","0.3542200245139259","0.3542200245139259"
"88","0.35280314441587035","0.35280314441587024","0.35280314441587024"
"89","0.3513919318382067","0.3513919318382068","0.3513919318382068"
"90","0.34998636411085404","0.34998636411085393","0.34998636411085393"
"91","0.3485864186544105","0.34858641865441053","0.34858641865441053"
"92","0.34719207297979277","0.3471920729797929","0.3471920729797929"
"93","0.3458033046878734","0.3458033046878737","0.3458033046878737"
"94","0.3444200914691221","0.34442009146912217","0.34442009146912217"
"95","0.3430424111032456","0.3430424111032457","0.3430424111032457"
"96","0.34167024145883274","0.3416702414588327","0.3416702414588327"
"97","0.34030356049299754","0.34030356049299737","0.34030356049299737"
"98","0.33894234625102543","0.3389423462510254","0.3389423462510254"
"99","0.3375865768660214","0.3375865768660213","0.3375865768660213"
"100","0.3362362305585572","0.33623623055855717","0.33623623055855717"
"101","0.334891285636323","0.3348912856363229","0.3348912856363229"
"102","0.3335517204937777","0.3335517204937776","0.3335517204937776"
"103","0.3322175136118025","0.3322175136118025","0.3322175136118025"
"104","0.33088864355735537","0.3308886435573553","0.3308886435573553"
"105","0.3295650889831256","0.32956508898312586","0.32956508898312586"
"106","0.3282468286271935","0.32824682862719334","0.32824682862719334"
"107","0.32693384131268455","0.32693384131268455","0.32693384131268455"
"108","0.32562610594743374","0.3256261059474338","0.3256261059474338"
"109","0.3243236015236441","0.32432360152364403","0.32432360152364403"
"110","0.3230263071175496","0.3230263071175495","0.3230263071175495"
"111","0.32173420188907914","0.3217342018890793","0.3217342018890793"
"112","0.3204472650815228","0.320447265081523","0.320447265081523"
"113","0.3191654760211969","0.3191654760211969","0.3191654760211969"
"114","0.3178888141171122","0.3178888141171121","0.3178888141171121"
"115","0.3166172588606438","0.3166172588606437","0.3166172588606437"
"116","0.3153507898252012","0.3153507898252011","0.3153507898252011"
"117","0.3140893866659003","0.3140893866659003","0.3140893866659003"
"118","0.31283302911923644","0.3128330291192367","0.3128330291192367"
"119","0.3115816970027598","0.3115816970027598","0.3115816970027598"
"120","0.3103353702147487","0.3103353702147487","0.3103353702147487"
"121","0.30909402873388986","0.30909402873388975","0.30909402873388975"
"122","0.3078576526189541","0.3078576526189542","0.3078576526189542"
"123","0.3066262220084786","0.3066262220084784","0.3066262220084784"
"124","0.3053997171204444","0.30539971712044445","0.30539971712044445"
"125","0.30417811825196256","0.30417811825196267","0.30417811825196267"
"126","0.302961405778955","0.3029614057789548","0.3029614057789548"
"127","0.30174956015583904","0.301749560155839","0.301749560155839"
"128","0.3005425619152156","0.3005425619152156","0.3005425619152156"
"129","0.29934039166755455","0.2993403916675548","0.2993403916675548"
"130","0.2981430301008848","0.29814303010088455","0.29814303010088455"
"131","0.296950457980481","0.29695045798048103","0.29695045798048103"
"132","0.2957626561485593","0.2957626561485591","0.2957626561485591"
"133","0.29457960552396484","0.2945796055239649","0.2945796055239649"
"134","0.2934012871018689","0.293401287101869","0.293401287101869"
"135","0.29222768195346144","0.29222768195346155","0.29222768195346155"
"136","0.2910587712256476","0.2910587712256477","0.2910587712256477"
"137","0.28989453614074523","0.2898945361407451","0.2898945361407451"
"138","0.28873495799618193","0.28873495799618215","0.28873495799618215"
"139","0.2875800181641974","0.2875800181641974","0.2875800181641974"
"140","0.2864296980915404","0.2864296980915406","0.2864296980915406"
"141","0.2852839792991746","0.28528397929917443","0.28528397929917443"
"142","0.28414284338197776","0.2841428433819777","0.2841428433819777"
"143","0.2830062720084498","0.2830062720084498","0.2830062720084498"
"144","0.28187424692041596","0.281874246920416","0.281874246920416"
"145","0.28074674993273435","0.28074674993273435","0.28074674993273435"
"146","0.2796237629330032","0.2796237629330034","0.2796237629330034"
"147","0.2785052678812716","0.2785052678812714","0.2785052678812714"
"148","0.27739124680974636","0.2773912468097463","0.2773912468097463"
"149","0.2762816818225071","0.27628168182250734","0.27628168182250734"
"150","0.2751765550952172","0.2751765550952173","0.2751765550952173"
"151","0.27407584887483627","0.27407584887483644","0.27407584887483644"
"152","0.27297954547933734","0.2729795454793371","0.2729795454793371"
"153","0.2718876272974198","0.2718876272974198","0.2718876272974198"
"154","0.2708000767882302","0.2708000767882301","0.2708000767882301"
"155","0.26971687648107706","0.2697168764810772","0.2697168764810772"
"156","0.268638008975153","0.2686380089751529","0.2686380089751529"
"157","0.26756345693925243","0.26756345693925226","0.26756345693925226"
"158","0.26649320311149527","0.26649320311149527","0.26649320311149527"
"159","0.2654272302990492","0.2654272302990493","0.2654272302990493"
"160","0.26436552137785285","0.2643655213778531","0.2643655213778531"
"161","0.2633080592923418","0.26330805929234163","0.26330805929234163"
"162","0.2622548270551723","0.2622548270551723","0.2622548270551723"
"163","0.2612058077469515","0.26120580774695157","0.26120580774695157"
"164","0.26016098451596376","0.26016098451596376","0.26016098451596376"
"165","0.2591203405778997","0.2591203405778999","0.2591203405778999"
"166","0.25808385921558846","0.2580838592155883","0.2580838592155883"
"167","0.2570515237787259","0.2570515237787259","0.2570515237787259"
"168","0.2560233176836109","0.25602331768361103","0.25602331768361103"
"169","0.25499922441287654","0.2549992244128766","0.2549992244128766"
"170","0.2539792275152253","0.25397922751522506","0.25397922751522506"
"171","0.25296331060516414","0.25296331060516414","0.25296331060516414"
"172","0.2519514573627433","0.2519514573627435","0.2519514573627435"
"173","0.2509436515332925","0.2509436515332925","0.2509436515332925"
"174","0.24993987692715944","0.24993987692715933","0.24993987692715933"
"175","0.24894011741945057","0.24894011741945068","0.24894011741945068"
"176","0.247944356949773","0.24794435694977288","0.24794435694977288"
"177","0.24695257952197378","0.24695257952197378","0.24695257952197378"
"178","0.24596476920388596","0.24596476920388588","0.24596476920388588"
"179","0.2449809101270704","0.24498091012707032","0.24498091012707032"
"180","0.24400098648656218","0.24400098648656204","0.24400098648656204"
"181","0.2430249825406159","0.2430249825406158","0.2430249825406158"
"182","0.24205288261045335","0.24205288261045335","0.24205288261045335"
"183","0.2410846710800116","0.24108467108001153","0.24108467108001153"
"184","0.2401203323956915","0.24012033239569147","0.24012033239569147"
"185","0.2391598510661088","0.2391598510661087","0.2391598510661087"
"186","0.23820321166184416","0.23820321166184427","0.23820321166184427"
"187","0.23725039881519702","0.23725039881519688","0.23725039881519688"
"188","0.23630139721993612","0.2363013972199361","0.2363013972199361"
"189","0.23535619163105628","0.23535619163105634","0.23535619163105634"
"190","0.23441476686453203","0.2344147668645321","0.2344147668645321"
"191","0.23347710779707406","0.23347710779707398","0.23347710779707398"
"192","0.23254319936588555","0.2325431993658857","0.2325431993658857"
"193","0.23161302656842223","0.23161302656842214","0.23161302656842214"
"194","0.23068657446214846","0.23068657446214846","0.23068657446214846"
"195","0.22976382816429994","0.22976382816429988","0.22976382816429988"
"196","0.2288447728516427","0.22884477285164267","0.22884477285164267"
"197","0.22792939376023622","0.2279293937602361","0.2279293937602361"
"198","0.22701767618519503","0.22701767618519517","0.22701767618519517"
"199","0.22610960548045436","0.2261096054804544","0.2261096054804544"
"200","0.22520516705853247","0.22520516705853258","0.22520516705853258"
"201","0.22430434639029853","0.22430434639029845","0.22430434639029845"
"202","0.22340712900473741","0.22340712900473725","0.22340712900473725"
"203","0.22251350048871824","0.2225135004887183","0.2225135004887183"
"204","0.2216234464867633","0.2216234464867634","0.2216234464867634"
"205","0.22073695270081645","0.22073695270081636","0.22073695270081636"
"206","0.21985400489001322","0.2198540048900131","0.2198540048900131"
"207","0.21897458887045307","0.21897458887045307","0.21897458887045307"
"208","0.21809869051497116","0.21809869051497124","0.21809869051497124"
"209","0.21722629575291125","0.21722629575291136","0.21722629575291136"
"210","0.21635739056989964","0.21635739056989972","0.21635739056989972"
"211","0.2154919610076202","0.2154919610076201","0.2154919610076201"
"212","0.21462999316358972","0.21462999316358963","0.21462999316358963"
"213","0.21377147319093542","0.21377147319093528","0.21377147319093528"
"214","0.21291638729817147","0.21291638729817156","0.21291638729817156"
"215","0.2120647217489788","0.21206472174897886","0.21206472174897886"
"216","0.21121646286198287","0.21121646286198295","0.21121646286198295"
"217","0.21037159701053493","0.210371597010535","0.210371597010535"
"218","0.20953011062249277","0.20953011062249288","0.20953011062249288"
"219","0.20869199018000287","0.20869199018000292","0.20869199018000292"
"220","0.20785722221928277","0.2078572222192829","0.2078572222192829"
"221","0.20702579333040566","0.20702579333040577","0.20702579333040577"
"222","0.20619769015708414","0.20619769015708414","0.20619769015708414"
"223","0.2053728993964557","0.2053728993964558","0.2053728993964558"
"224","0.20455140779886996","0.20455140779887","0.20455140779887"
"225","0.20373320216767438","0.20373320216767452","0.20373320216767452"
"226","0.2029182693590039","0.2029182693590038","0.2029182693590038"
"227","0.2021065962815678","0.2021065962815678","0.2021065962815678"
"228","0.2012981698964414","0.20129816989644153","0.20129816989644153"
"229","0.20049297721685563","0.20049297721685577","0.20049297721685577"
"230","0.19969100530798836","0.19969100530798836","0.19969100530798836"
"231","0.1988922412867564","0.1988922412867564","0.1988922412867564"
"232","0.19809667232160946","0.19809667232160938","0.19809667232160938"
"233","0.19730428563232302","0.19730428563232294","0.19730428563232294"
"234","0.19651506848979375","0.19651506848979364","0.19651506848979364"
"235","0.19572900821583436","0.19572900821583447","0.19572900821583447"
"236","0.19494609218297124","0.19494609218297113","0.19494609218297113"
"237","0.19416630781423913","0.19416630781423924","0.19416630781423924"
"238","0.19338964258298222","0.19338964258298227","0.19338964258298227"
"239","0.19261608401265032","0.19261608401265035","0.19261608401265035"
"240","0.19184561967659966","0.19184561967659974","0.19184561967659974"
"241","0.19107823719789338","0.19107823719789335","0.19107823719789335"
"242","0.19031392424910185","0.1903139242491018","0.1903139242491018"
"243","0.18955266855210526","0.18955266855210537","0.18955266855210537"
"244","0.18879445787789703","0.18879445787789695","0.18879445787789695"
"245","0.18803928004638534","0.18803928004638537","0.18803928004638537"
"246","0.18728712292619973","0.18728712292619984","0.18728712292619984"
"247","0.18653797443449519","0.18653797443449505","0.18653797443449505"
"248","0.185791822536757","0.18579182253675708","0.18579182253675708"
"249","0.18504865524661","0.18504865524661004","0.18504865524661004"
"250","0.1843084606256236","0.18430846062562362","0.18430846062562362"
"251","0.18357122678312113","0.18357122678312113","0.18357122678312113"
"252","0.18283694187598873","0.18283694187598865","0.18283694187598865"
"253","0.18210559410848473","0.1821055941084847","0.1821055941084847"
"254","0.1813771717320508","0.18137717173205076","0.18137717173205076"
"255","0.1806516630451226","0.18065166304512256","0.18065166304512256"
"256","0.17992905639294204","0.17992905639294207","0.17992905639294207"
"257","0.17920934016737028","0.1792093401673703","0.1792093401673703"
"258","0.17849250280670068","0.17849250280670081","0.17849250280670081"
"259","0.17777853279547406","0.177778532795474","0.177778532795474"
"260","0.1770674186642921","0.17706741866429213","0.17706741866429213"
"261","0.1763591489896349","0.17635914898963495","0.17635914898963495"
"262","0.1756537123936764","0.17565371239367641","0.17565371239367641"
"263","0.17495109754410174","0.1749510975441017","0.1749510975441017"
"264","0.17425129315392515","0.1742512931539253","0.1742512931539253"
"265","0.17355428798130956","0.1735542879813096","0.1735542879813096"
"266","0.17286007082938423","0.17286007082938434","0.17286007082938434"
"267","0.17216863054606693","0.1721686305460668","0.1721686305460668"
"268","0.17147995602388255","0.17147995602388252","0.17147995602388252"
"269","0.17079403619978703","0.170794036199787","0.170794036199787"
"270","0.17011086005498777","0.17011086005498785","0.17011086005498785"
"271","0.16943041661476785","0.1694304166147679","0.1694304166147679"
"272","0.16875269494830886","0.16875269494830883","0.16875269494830883"
"273","0.1680776841685156","0.1680776841685156","0.1680776841685156"
"274","0.1674053734318415","0.16740537343184153","0.16740537343184153"
"275","0.16673575193811419","0.16673575193811416","0.16673575193811416"
"276","0.16606880893036183","0.1660688089303617","0.1660688089303617"
"277","0.16540453369464017","0.16540453369464025","0.16540453369464025"
"278","0.16474291555986173","0.1647429155598617","0.1647429155598617"
"279","0.16408394389762213","0.16408394389762226","0.16408394389762226"
"280","0.16342760812203175","0.16342760812203178","0.16342760812203178"
"281","0.16277389768954365","0.16277389768954365","0.16277389768954365"
"282","0.16212280209878543","0.16212280209878546","0.16212280209878546"
"283","0.16147431089039033","0.16147431089039033","0.16147431089039033"
"284","0.16082841364682884","0.16082841364682876","0.16082841364682876"
"285","0.16018509999224143","0.16018509999224145","0.16018509999224145"
"286","0.15954435959227245","0.15954435959227248","0.15954435959227248"
"287","0.15890618215390348","0.1589061821539034","0.1589061821539034"
"288","0.15827055742528776","0.15827055742528778","0.15827055742528778"
"289","0.1576374751955866","0.15763747519558663","0.15763747519558663"
"290","0.15700692529480428","0.15700692529480428","0.15700692529480428"
"291","0.15637889759362503","0.15637889759362505","0.15637889759362505"
"292","0.15575338200325053","0.15575338200325056","0.15575338200325056"
"293","0.15513036847523762","0.15513036847523756","0.15513036847523756"
"294","0.1545098470013366","0.1545098470013366","0.1545098470013366"
"295","0.15389180761333124","0.15389180761333127","0.15389180761333127"
"296","0.153276240382878","0.15327624038287793","0.15327624038287793"
"297","0.1526631354213465","0.1526631354213464","0.1526631354213464"
"298","0.15205248287966103","0.15205248287966103","0.15205248287966103"
"299","0.1514442729481424","0.1514442729481424","0.1514442729481424"
"300","0.15083849585634992","0.1508384958563498","0.1508384958563498"
"301","0.15023514187292442","0.15023514187292442","0.15023514187292442"
"302","0.14963420130543267","0.14963420130543273","0.14963420130543273"
"303","0.1490356645002109","0.149035664500211","0.149035664500211"
"304","0.14843952184221013","0.14843952184221015","0.14843952184221015"
"305","0.14784576375484132","0.14784576375484132","0.14784576375484132"
"306","0.14725438069982202","0.14725438069982194","0.14725438069982194"
"307","0.14666536317702267","0.14666536317702264","0.14666536317702264"
"308","0.14607870172431445","0.14607870172431456","0.14607870172431456"
"309","0.14549438691741737","0.1454943869174173","0.1454943869174173"
"310","0.1449124093697476","0.14491240936974764","0.14491240936974764"
"311","0.14433275973226858","0.14433275973226864","0.14433275973226864"
"312","0.14375542869333954","0.14375542869333957","0.14375542869333957"
"313","0.14318040697856615","0.1431804069785662","0.1431804069785662"
"314","0.14260768535065182","0.14260768535065194","0.14260768535065194"
"315","0.1420372546092494","0.14203725460924932","0.14203725460924932"
"316","0.14146910559081236","0.14146910559081233","0.14146910559081233"
"317","0.140903229168449","0.14090322916844908","0.14090322916844908"
"318","0.14033961625177532","0.1403396162517753","0.1403396162517753"
"319","0.13977825778676817","0.1397782577867682","0.1397782577867682"
"320","0.13921914475562108","0.1392191447556211","0.1392191447556211"
"321","0.13866226817659866","0.13866226817659863","0.13866226817659863"
"322","0.13810761910389233","0.13810761910389224","0.13810761910389224"
"323","0.13755518862747665","0.13755518862747668","0.13755518862747668"
"324","0.13700496787296676","0.13700496787296676","0.13700496787296676"
"325","0.13645694800147498","0.1364569480014749","0.1364569480014749"
"326","0.13591112020946905","0.135911120209469","0.135911120209469"
"327","0.13536747572863114","0.13536747572863111","0.13536747572863111"
"328","0.13482600582571666","0.13482600582571658","0.13482600582571658"
"329","0.13428670180241375","0.1342867018024137","0.1342867018024137"
"330","0.133749554995204","0.13374955499520405","0.13374955499520405"
"331","0.13321455677522331","0.13321455677522323","0.13321455677522323"
"332","0.1326816985481223","0.13268169854812234","0.13268169854812234"
"333","0.1321509717539299","0.13215097175392984","0.13215097175392984"
"334","0.13162236786691406","0.13162236786691411","0.13162236786691411"
"335","0.13109587839544637","0.13109587839544645","0.13109587839544645"
"336","0.13057149488186462","0.13057149488186467","0.13057149488186467"
"337","0.13004920890233726","0.1300492089023372","0.1300492089023372"
"338","0.12952901206672784","0.12952901206672784","0.12952901206672784"
"339","0.12901089601846086","0.12901089601846094","0.12901089601846094"
"340","0.12849485243438705","0.1284948524343871","0.1284948524343871"
"341","0.12798087302464947","0.12798087302464956","0.12798087302464956"
"342","0.12746894953255083","0.12746894953255095","0.12746894953255095"
"343","0.1269590737344207","0.12695907373442075","0.12695907373442075"
"344","0.12645123743948306","0.12645123743948306","0.12645123743948306"
"345","0.12594543248972512","0.12594543248972512","0.12594543248972512"
"346","0.12544165075976632","0.1254416507597662","0.1254416507597662"
"347","0.1249398841567272","0.12493988415672715","0.12493988415672715"
"348","0.12444012462010032","0.12444012462010023","0.12444012462010023"
"349","0.12394236412161988","0.12394236412161984","0.12394236412161984"
"350","0.1234465946651334","0.12344659466513336","0.12344659466513336"
"351","0.12295280828647291","0.12295280828647283","0.12295280828647283"
"352","0.12246099705332689","0.12246099705332694","0.12246099705332694"
"353","0.12197115306511372","0.12197115306511364","0.12197115306511364"
"354","0.12148326845285326","0.12148326845285318","0.12148326845285318"
"355","0.12099733537904181","0.12099733537904177","0.12099733537904177"
"356","0.1205133460375256","0.1205133460375256","0.1205133460375256"
"357","0.12003129265337543","0.1200312926533755","0.1200312926533755"
"358","0.11955116748276194","0.119551167482762","0.119551167482762"
"359","0.11907296281283089","0.11907296281283095","0.11907296281283095"
"360","0.11859667096157968","0.11859667096157962","0.11859667096157962"
"361","0.11812228427773339","0.1181222842777333","0.1181222842777333"
"362","0.11764979514062236","0.11764979514062236","0.11764979514062236"
"363","0.11717919596005988","0.11717919596005988","0.11717919596005988"
"364","0.11671047917621959","0.11671047917621964","0.11671047917621964"
"365","0.1162436372595148","0.11624363725951477","0.11624363725951477"
"366","0.11577866271047675","0.11577866271047671","0.11577866271047671"
"367","0.11531554805963483","0.1153155480596348","0.1153155480596348"
"368","0.11485428586739622","0.11485428586739627","0.11485428586739627"
"369","0.11439486872392661","0.11439486872392668","0.11439486872392668"
"370","0.11393728924903093","0.11393728924903097","0.11393728924903097"
"371","0.11348154009203483","0.11348154009203484","0.11348154009203484"
"372","0.11302761393166663","0.1130276139316667","0.1130276139316667"
"373","0.11257550347594011","0.11257550347594003","0.11257550347594003"
"374","0.11212520146203622","0.11212520146203626","0.11212520146203626"
"375","0.11167670065618816","0.11167670065618812","0.11167670065618812"
"376","0.11122999385356334","0.11122999385356337","0.11122999385356337"
"377","0.11078507387814915","0.11078507387814912","0.11078507387814912"
"378","0.11034193358263654","0.11034193358263653","0.11034193358263653"
"379","0.109900565848306","0.10990056584830597","0.10990056584830597"
"380","0.10946096358491268","0.10946096358491275","0.10946096358491275"
"381","0.1090231197305731","0.1090231197305731","0.1090231197305731"
"382","0.10858702725165074","0.10858702725165081","0.10858702725165081"
"383","0.10815267914264423","0.1081526791426442","0.1081526791426442"
"384","0.10772006842607369","0.10772006842607362","0.10772006842607362"
"385","0.1072891881523694","0.10728918815236933","0.10728918815236933"
"386","0.10686003139975986","0.10686003139975986","0.10686003139975986"
"387","0.10643259127416074","0.10643259127416081","0.10643259127416081"
"388","0.10600686090906421","0.10600686090906417","0.10600686090906417"
"389","0.10558283346542786","0.1055828334654279","0.1055828334654279"
"390","0.10516050213156623","0.10516050213156619","0.10516050213156619"
"391","0.10473986012303986","0.10473986012303993","0.10473986012303993"
"392","0.10432090068254775","0.10432090068254778","0.10432090068254778"
"393","0.10390361707981763","0.10390361707981759","0.10390361707981759"
"394","0.10348800261149829","0.10348800261149832","0.10348800261149832"
"395","0.10307405060105226","0.10307405060105232","0.10307405060105232"
"396","0.10266175439864804","0.10266175439864811","0.10266175439864811"
"397","0.10225110738105356","0.10225110738105352","0.10225110738105352"
"398","0.10184210295152937","0.1018421029515293","0.1018421029515293"
"399","0.10143473453972311","0.10143473453972318","0.10143473453972318"
"400","0.10102899560156423","0.1010289956015643","0.1010289956015643"
"401","0.10062487961915809","0.10062487961915803","0.10062487961915803"
"402","0.10022238010068132","0.1002223801006814","0.1002223801006814"
"403","0.0998214905802786","0.09982149058027867","0.09982149058027867"
"404","0.09942220461795752","0.09942220461795756","0.09942220461795756"
"405","0.09902451579948578","0.09902451579948574","0.09902451579948574"
"406","0.09862841773628782","0.09862841773628779","0.09862841773628779"
"407","0.09823390406534262","0.09823390406534264","0.09823390406534264"
"408","0.09784096844908123","0.09784096844908127","0.09784096844908127"
"409","0.09744960457528502","0.09744960457528495","0.09744960457528495"
"410","0.09705980615698377","0.09705980615698381","0.09705980615698381"
"411","0.09667156693235589","0.09667156693235587","0.09667156693235587"
"412","0.09628488066462641","0.09628488066462645","0.09628488066462645"
"413","0.09589974114196796","0.09589974114196795","0.09589974114196795"
"414","0.09551614217740004","0.09551614217740008","0.09551614217740008"
"415","0.09513407760869044","0.09513407760869048","0.09513407760869048"
"416","0.09475354129825574","0.09475354129825572","0.09475354129825572"
"417","0.0943745271330627","0.0943745271330627","0.0943745271330627"
"418","0.0939970290245304","0.09399702902453044","0.09399702902453044"
"419","0.09362104090843236","0.09362104090843232","0.09362104090843232"
"420","0.09324655674479858","0.09324655674479859","0.09324655674479859"
"421","0.09287357051781935","0.0928735705178194","0.0928735705178194"
"422","0.09250207623574806","0.09250207623574812","0.09250207623574812"
"423","0.09213206793080515","0.09213206793080513","0.09213206793080513"
"424","0.09176353965908195","0.0917635396590819","0.0917635396590819"
"425","0.09139648550044562","0.09139648550044557","0.09139648550044557"
"426","0.09103089955844372","0.09103089955844379","0.09103089955844379"
"427","0.09066677596021001","0.09066677596021001","0.09066677596021001"
"428","0.09030410885636914","0.09030410885636918","0.09030410885636918"
"429","0.0899428924209437","0.08994289242094371","0.08994289242094371"
"430","0.0895831208512599","0.08958312085125993","0.08958312085125993"
"431","0.08922478836785488","0.08922478836785488","0.08922478836785488"
"432","0.08886788921438347","0.08886788921438346","0.08886788921438346"
"433","0.088512417657526","0.08851241765752593","0.08851241765752593"
"434","0.08815836798689586","0.08815836798689583","0.08815836798689583"
"435","0.08780573451494829","0.08780573451494825","0.08780573451494825"
"436","0.08745451157688851","0.08745451157688845","0.08745451157688845"
"437","0.0871046935305809","0.0871046935305809","0.0871046935305809"
"438","0.08675627475645858","0.08675627475645857","0.08675627475645857"
"439","0.0864092496574327","0.08640924965743274","0.08640924965743274"
"440","0.08606361265880301","0.08606361265880301","0.08606361265880301"
"441","0.08571935820816781","0.0857193582081678","0.0857193582081678"
"442","0.08537648077533518","0.08537648077533512","0.08537648077533512"
"443","0.08503497485223384","0.08503497485223378","0.08503497485223378"
"444","0.08469483495282489","0.08469483495282484","0.08469483495282484"
"445","0.08435605561301354","0.08435605561301354","0.08435605561301354"
"446","0.08401863139056152","0.08401863139056148","0.08401863139056148"
"447","0.0836825568649992","0.08368255686499923","0.08368255686499923"
"448","0.08334782663753919","0.08334782663753923","0.08334782663753923"
"449","0.083014435330989","0.08301443533098907","0.08301443533098907"
